cod_ticket,id_elemento_catalogo,cantidad
5983,37,2545
5983,46,4193
5983,72,2098
5983,25,2765
5983,8,290
5983,117,2527
5983,96,3813
5983,67,3807
5984,8,1423
5984,19,727
5984,120,3916
5984,59,1469
5984,9,2375
5984,20,3681
5984,85,1375
5984,93,4570
5984,66,3992
5984,101,3446
5984,115,4700
5984,23,2279
5984,86,368
5984,14,1706
5984,95,2465
5984,61,2757
5984,96,969
5984,6,4085
5984,55,1548
5984,15,3248
5984,52,2813
5984,33,3959
5984,70,4998
5984,64,1694
5984,110,2723
5984,46,2580
5984,58,4176
5984,4,856
5985,90,714
5985,56,1941
5985,107,882
5985,97,1967
5985,41,4425
5985,75,2296
5985,31,3952
5985,13,2999
5985,12,1568
5985,28,2794
5985,37,1856
5985,11,498
5985,64,3583
5985,112,2209
5985,70,2486
5985,29,1975
5985,101,2573
5985,68,3800
5985,113,3795
5985,23,2488
5985,88,1095
5985,4,3683
5985,96,1445
5986,93,1434
5986,76,3056
5986,79,3411
5986,12,2036
5986,57,2424
5986,91,4532
5986,59,4285
5986,107,716
5986,62,3755
5986,21,3958
5986,23,4299
5986,46,4241
5986,98,1211
5986,39,4559
5986,86,291
5986,17,4268
5986,101,2150
5986,50,1831
5986,111,457
5986,77,586
5986,44,3805
5986,120,3734
5987,110,1122
5987,19,4019
5987,8,726
5987,72,3415
5987,59,2941
5987,111,1270
5987,28,2231
5987,18,1856
5987,102,4626
5987,79,1239
5987,57,1656
5987,62,3423
5987,81,2482
5987,88,2653
5987,114,4956
5987,83,2196
5987,16,3967
5987,39,3170
5987,48,2752
5987,67,437
5987,117,2777
5987,109,2112
5987,97,1705
5988,86,3102
5988,98,2527
5988,103,1784
5988,60,3161
5988,114,3293
5988,83,2356
5988,110,3317
5988,44,2649
5988,15,1358
5988,32,2803
5988,71,2643
5988,51,547
5988,22,2484
5988,50,3679
5988,100,343
5988,80,2919
5988,92,1173
5989,18,4111
5989,14,3255
5989,11,3618
5989,16,4029
5989,19,2351
5989,15,3739
5989,69,1414
5989,87,940
5989,10,1991
5989,13,2582
5989,29,1848
5989,115,1098
5989,57,4606
5989,70,1405
5989,36,1274
5989,52,2645
5989,62,4797
5990,36,1176
5990,65,4525
5990,53,1685
5990,111,2127
5990,97,3209
5990,49,1081
5990,119,4496
5990,7,4556
5990,68,2144
5990,54,2397
5990,83,2640
5990,108,2056
5990,41,487
5990,38,2149
5990,40,2692
5990,12,1295
5990,107,2475
5990,15,4383
5990,78,1364
5990,116,1783
5990,81,4380
5990,23,756
5990,90,2158
5990,31,4409
5990,85,653
5991,20,2302
5991,3,3371
5991,21,2690
5991,13,4946
5991,89,4935
5991,115,644
5991,58,609
5991,70,4610
5991,6,3711
5991,107,966
5991,104,4954
5991,100,3894
5991,106,991
5991,80,4503
5991,1,419
5991,50,4915
5991,54,1120
5991,102,4130
5991,28,2512
5991,27,2834
5991,10,634
5991,30,2504
5991,93,2479
5991,67,301
5992,86,2427
5992,34,652
5992,90,1406
5992,92,1241
5992,95,4077
5992,108,2477
5992,96,3882
5992,5,3217
5992,107,2122
5992,113,293
5992,112,3119
5992,69,3968
5992,7,2220
5992,114,1884
5992,93,3617
5992,57,2108
5992,106,4879
5992,45,2757
5992,48,518
5993,85,2987
5993,56,2438
5993,24,1434
5993,115,4678
5993,59,589
5993,74,4117
5993,47,4686
5993,4,3810
5993,102,255
5993,19,549
5993,53,2397
5993,67,3967
5993,84,3825
5993,51,450
5993,62,1331
5993,15,4770
5993,18,4491
5993,116,1738
5993,50,1069
5993,3,4737
5993,63,2773
5993,98,2641
5993,33,4304
5993,69,765
5993,118,218
5993,46,558
5993,110,3637
5993,112,2789
5993,68,1232
5993,106,4188
5993,2,1646
5994,56,4997
5994,51,3257
5994,109,3504
5994,32,1361
5994,64,4339
5994,11,3076
5994,70,4694
5994,105,1002
5994,68,2850
5994,112,4386
5994,27,934
5994,49,1248
5994,16,3345
5994,113,1579
5994,55,3536
5994,78,4655
5994,114,1043
5994,93,1320
5994,10,680
5994,120,606
5994,103,3255
5994,104,4742
5994,69,507
5994,17,268
5994,67,4982
5994,72,4570
5994,74,242
5994,75,4380
5995,55,624
5995,102,1804
5995,27,1097
5995,60,700
5995,72,678
5995,88,4034
5995,10,3241
5995,73,3458
5995,48,2310
5995,99,4714
5995,49,587
5995,54,1476
5995,94,2559
5995,45,3830
5995,77,3183
5995,78,4542
5995,95,3197
5995,63,2795
5995,112,3447
5995,33,695
5995,70,3432
5995,114,4422
5995,23,1059
5996,23,1043
5996,45,3726
5996,51,499
5996,6,1033
5996,66,3589
5996,109,1996
5996,78,390
5996,42,3890
5996,33,4251
5996,106,523
5996,107,4239
5996,117,2065
5996,37,264
5996,113,1549
5996,120,622
5996,118,2520
5996,87,1435
5996,62,3995
5996,56,3954
5996,40,2152
5997,86,2824
5997,42,4601
5997,19,4996
5997,20,857
5997,62,3986
5997,44,716
5997,73,3705
5997,119,2053
5997,111,4095
5997,69,4374
5997,5,3630
5997,58,813
5997,10,2219
5997,75,1761
5997,96,4892
5997,61,3721
5997,18,4897
5997,63,4323
5997,90,4403
5997,70,4266
5997,55,2494
5998,19,2747
5998,118,2352
5998,5,3172
5998,95,1471
5998,111,3745
5998,26,3156
5998,12,971
5998,109,1229
5998,9,1584
5998,44,1957
5998,78,1422
5998,114,4267
5998,11,583
5998,75,1606
5998,61,1688
5998,105,1207
5998,52,3132
5998,85,2614
5998,2,1558
5998,117,1805
5998,64,1942
5998,46,1157
5998,35,3464
5998,38,3860
5998,27,3460
5998,50,782
5998,18,1551
5999,14,4696
5999,119,1718
5999,26,366
5999,111,614
5999,28,4950
5999,54,1147
5999,72,2470
5999,117,1864
5999,38,4698
5999,80,4347
5999,75,3442
5999,24,3253
5999,76,1307
5999,112,1444
5999,79,2476
5999,17,663
5999,116,2440
5999,18,1625
5999,101,1493
6000,51,1531
6000,91,2159
6000,90,4900
6000,95,4293
6000,5,4905
6000,66,2206
6000,103,838
6000,113,939
6000,56,4105
6000,22,2993
6000,30,2455
6000,2,2709
6000,50,945
6000,17,1791
6000,3,2280
6000,84,599
6000,119,1004
6000,94,1594
6000,116,2943
6000,49,2397
6000,102,2995
6000,52,3185
6000,72,1162
6000,65,1431
6000,63,2823
6001,62,648
6001,72,1027
6001,15,1762
6001,46,3360
6001,80,2668
6001,50,4773
6001,31,1421
6001,94,1884
6001,21,2459
6001,20,3665
6001,65,4036
6001,27,4171
6001,5,4636
6001,16,2535
6001,39,1274
6001,84,1741
6001,11,1406
6001,35,1311
6002,105,2937
6002,111,709
6002,114,4586
6002,22,4948
6002,89,3590
6002,40,3007
6002,115,4479
6002,8,4105
6002,92,3452
6002,28,3780
6002,32,3849
6002,41,3117
6002,94,678
6002,9,1284
6002,47,1898
6002,69,2596
6002,63,3481
6002,11,396
6002,6,3468
6002,5,1268
6002,86,1221
6002,7,1268
6002,50,4682
6002,56,1551
6002,99,4005
6002,57,2527
6002,14,269
6002,12,1403
6002,36,960
6002,117,3637
6003,17,4579
6003,58,3756
6003,49,1012
6003,118,288
6003,2,3655
6003,102,2845
6003,115,3830
6003,63,4527
6003,66,4679
6003,110,1471
6003,26,2468
6003,65,2406
6003,14,2094
6003,9,1864
6003,119,1588
6003,13,4795
6003,12,2887
6003,39,3748
6003,3,2362
6003,10,313
6003,99,361
6003,61,1180
6003,94,360
6003,67,3940
6003,68,4036
6004,24,4717
6004,18,3400
6004,106,4790
6004,77,3550
6004,2,2768
6004,39,4279
6004,97,2162
6004,72,3519
6004,63,3059
6004,51,3561
6004,14,2068
6004,23,1377
6004,3,2321
6004,19,1668
6004,113,442
6004,9,4577
6004,110,3345
6004,30,2520
6005,70,1459
6005,52,1325
6005,88,1415
6005,107,4745
6005,28,3838
6005,32,998
6005,35,2091
6005,17,3513
6005,31,1002
6005,74,944
6005,75,4910
6005,83,2364
6005,73,4085
6005,105,1861
6005,21,1513
6005,118,796
6005,60,2444
6005,91,3790
6005,39,624
6005,50,683
6005,15,3361
6006,118,3814
6006,114,2348
6006,77,286
6006,80,4016
6006,52,2953
6006,72,3695
6006,5,4639
6006,94,4550
6006,53,1901
6006,93,1471
6006,76,3168
6006,73,3635
6006,96,4047
6006,25,229
6006,48,3814
6006,29,2422
6006,36,2446
6006,17,4382
6007,14,669
6007,2,3977
6007,19,3250
6007,72,4725
6007,114,3390
6007,54,2566
6007,97,1109
6007,118,1143
6007,66,2978
6007,84,3575
6007,73,3996
6007,58,923
6007,60,801
6007,51,3917
6007,7,2070
6007,59,2402
6007,89,739
6008,76,4817
6008,117,1126
6008,10,253
6008,24,2798
6008,120,4204
6008,56,1283
6008,109,2024
6008,50,4145
6008,58,1315
6008,82,2677
6008,104,4774
6008,102,4037
6008,108,2846
6008,14,3380
6008,75,2754
6008,94,4179
6008,38,1336
6008,28,2715
6008,105,1349
6008,103,1214
6008,79,4284
6008,100,1226
6009,87,2208
6009,82,1183
6009,34,1600
6009,109,1081
6009,108,1987
6009,107,2061
6009,78,3843
6009,8,423
6009,35,4431
6009,13,4199
6009,27,2028
6009,113,2056
6009,117,3452
6009,103,778
6009,12,691
6009,47,4902
6009,93,734
6009,80,822
6009,58,216
6009,26,4189
6009,24,2671
6009,52,3012
6009,75,1146
6009,41,2158
6010,11,1430
6010,94,1649
6010,77,1620
6010,2,2540
6010,15,743
6010,63,3492
6010,59,1758
6010,9,4623
6010,112,1932
6010,93,2703
6010,70,4893
6010,52,1956
6010,6,1759
6010,33,4899
6010,35,3508
6010,64,1035
6010,43,866
6010,18,3700
6010,109,3853
6010,90,1429
6010,67,213
6010,92,1899
6011,83,3310
6011,84,562
6011,23,3294
6011,80,3121
6011,47,2957
6011,100,1252
6011,114,3285
6011,9,3655
6011,32,3424
6011,78,3192
6011,26,1303
6011,37,225
6011,35,643
6011,43,612
6011,3,2979
6011,22,3998
6011,69,4740
6011,45,4923
6011,49,3056
6011,103,953
6011,55,1433
6012,29,2701
6012,13,1760
6012,93,3512
6012,83,2680
6012,107,1855
6012,71,3028
6012,23,1956
6012,46,3329
6012,6,1123
6012,34,1791
6012,19,4899
6012,89,2319
6012,37,757
6012,27,1999
6012,72,3808
6012,80,650
6012,36,4415
6013,68,4158
6013,73,2909
6013,10,1530
6013,65,2395
6013,70,1715
6013,86,842
6013,94,3962
6013,23,3307
6013,103,2051
6013,88,1329
6013,35,644
6013,61,850
6013,113,1845
6013,114,2504
6013,21,4379
6013,28,1201
6013,58,4534
6013,38,2093
6013,120,3743
6013,26,4694
6013,115,2289
6014,60,2094
6014,88,4687
6014,118,4789
6014,44,3888
6014,81,1363
6014,45,4805
6014,106,4254
6014,62,1624
6014,79,4540
6014,67,2375
6014,63,1365
6014,107,2402
6014,82,3432
6014,113,1795
6014,25,2813
6014,48,1729
6014,21,2005
6014,87,3033
6014,73,3123
6014,49,4022
6014,37,3394
6014,84,722
6014,59,2630
6015,43,4195
6015,53,4948
6015,56,788
6015,106,3925
6015,40,1346
6015,32,343
6015,14,1258
6015,82,3177
6015,55,1625
6015,42,1371
6015,100,3458
6015,54,2528
6015,26,408
6015,72,4152
6015,9,3079
6015,86,4274
6015,90,3301
6015,83,1325
6015,108,2988
6015,47,4420
6015,8,3753
6015,18,1887
6015,2,3517
6015,61,4894
6015,88,896
6015,101,4230
6015,67,2662
6016,113,4737
6016,9,3383
6016,120,1730
6016,85,1033
6016,22,2874
6016,99,2074
6016,36,760
6016,67,3602
6016,51,1424
6016,50,4729
6016,34,1367
6016,17,803
6016,41,972
6016,118,2189
6016,23,2288
6016,109,243
6016,61,2252
6016,66,449
6016,1,4748
6016,25,3913
6016,96,999
6017,107,996
6017,48,4108
6017,35,4944
6017,3,4447
6017,22,3815
6017,108,3061
6017,78,293
6017,53,317
6017,4,2106
6017,94,3415
6017,98,4778
6017,79,3711
6017,52,880
6017,19,3905
6017,42,1397
6017,96,3788
6017,95,3157
6017,23,2535
6017,8,3564
6017,75,4044
6017,103,2173
6017,62,2785
6017,25,616
6017,33,2031
6017,58,2423
6017,100,3580
6017,1,1820
6017,13,1706
6017,72,4762
6018,37,853
6018,44,4627
6018,61,3621
6018,57,789
6018,114,4080
6018,35,2792
6018,118,507
6018,29,4119
6018,64,1923
6018,3,469
6018,41,2530
6018,18,2746
6018,101,1818
6018,94,3645
6018,109,3279
6018,17,3381
6018,39,4242
6018,33,3923
6018,65,4480
6018,99,1390
6018,92,562
6018,104,4705
6018,28,885
6019,92,3257
6019,61,1944
6019,32,2653
6019,67,4687
6019,23,3324
6019,103,2190
6019,14,4974
6019,84,2288
6019,93,4616
6019,15,4738
6019,83,3721
6019,38,3352
6019,17,3174
6019,105,1485
6020,74,734
6020,9,1909
6020,92,3974
6020,52,2054
6020,78,2349
6020,88,4411
6020,4,1550
6020,107,1893
6020,82,2491
6020,51,4986
6020,106,4652
6020,113,3800
6020,104,1146
6020,39,1388
6020,49,3294
6020,54,476
6020,13,446
6020,119,3817
6020,23,4509
6020,109,2919
6020,59,4467
6021,108,4052
6021,86,1535
6021,69,2449
6021,65,414
6021,10,3984
6021,104,4571
6021,79,1082
6021,50,4939
6021,5,2342
6021,64,646
6021,73,3498
6021,76,2829
6021,99,2769
6021,96,4075
6021,20,1192
6021,15,3613
6021,97,1148
6021,23,464
6021,18,4277
6021,4,4799
6021,48,861
6021,111,3266
6022,5,4670
6022,37,3704
6022,92,3314
6022,76,3293
6022,47,1921
6022,67,2297
6022,78,3333
6022,102,2094
6022,63,1904
6022,112,562
6022,60,2674
6022,77,3532
6022,83,2038
6022,70,4907
6022,93,1214
6022,54,2539
6022,68,246
6022,32,215
6022,30,2251
6022,101,1744
6022,114,1722
6022,91,2515
6022,94,1625
6022,75,2665
6022,89,2030
6022,23,3411
6023,3,3818
6023,24,2378
6023,13,3008
6023,108,4930
6023,87,3557
6023,70,4497
6023,68,3508
6023,2,3735
6023,85,3426
6023,53,1620
6023,41,415
6023,73,540
6023,32,1556
6023,63,3113
6023,79,4243
6023,116,1987
6023,15,4914
6023,34,4509
6023,93,2399
6023,88,3096
6023,77,4157
6024,85,1557
6024,106,1899
6024,115,1249
6024,81,2607
6024,87,1469
6024,67,3836
6024,89,4109
6024,71,2571
6024,95,3129
6024,69,4185
6024,83,1518
6024,113,3165
6024,24,2004
6024,11,3816
6024,38,2110
6024,119,3974
6024,103,4716
6024,34,1720
6024,33,2387
6024,40,4128
6025,55,3260
6025,99,2460
6025,115,4817
6025,4,931
6025,8,4246
6025,76,481
6025,67,551
6025,48,2761
6025,77,1117
6025,90,4525
6025,117,2526
6025,70,2802
6025,62,4756
6025,66,4694
6025,106,3223
6025,44,2070
6025,110,1002
6025,41,1223
6025,104,4107
6025,96,3476
6025,61,2549
6025,97,515
6026,16,3974
6026,61,929
6026,25,3566
6026,56,1553
6026,43,3359
6026,26,2200
6026,87,4924
6026,106,2146
6026,108,1779
6026,62,2064
6026,115,586
6026,113,1004
6026,44,3176
6026,104,431
6026,89,1627
6026,97,968
6026,70,3805
6026,112,2774
6026,18,1714
6026,103,4672
6026,86,4270
6026,23,3165
6026,41,4869
6026,80,2488
6026,29,1119
6026,79,1377
6027,94,3081
6027,33,1073
6027,105,419
6027,44,2442
6027,19,2148
6027,61,2911
6027,49,3869
6027,80,2540
6027,56,3919
6027,39,4478
6027,55,3621
6027,11,4128
6027,35,3832
6027,115,1525
6027,57,353
6027,68,2098
6027,23,2168
6027,64,2689
6027,89,1009
6027,26,1544
6028,94,1604
6028,76,1879
6028,33,2923
6028,77,1894
6028,2,415
6028,92,1438
6028,102,1543
6028,65,4814
6028,4,3808
6028,110,2388
6028,107,247
6028,23,3958
6028,67,4371
6028,57,683
6028,68,3329
6028,96,4841
6028,69,1272
6028,49,4304
6028,14,4574
6029,116,2600
6029,99,3263
6029,115,1731
6029,26,1848
6029,41,424
6029,47,4190
6029,14,245
6029,56,3708
6029,31,284
6029,117,416
6029,18,2405
6029,77,3083
6029,51,3903
6029,27,2924
6029,104,2150
6029,119,4630
6029,16,4028
6029,96,4233
6029,93,1214
6029,28,4854
6029,107,2159
6029,40,2418
6029,37,3781
6030,53,1580
6030,14,252
6030,46,1836
6030,19,802
6030,57,2009
6030,29,466
6030,43,1093
6030,45,1782
6030,85,2979
6030,49,3770
6030,48,3514
6030,59,1760
6030,7,2344
6030,41,3875
6030,97,3970
6030,107,1576
6030,63,4189
6030,13,567
6031,51,1464
6031,7,1087
6031,105,3783
6031,104,3714
6031,111,3202
6031,41,4846
6031,119,2503
6031,30,209
6031,1,2219
6031,56,4725
6031,108,4722
6031,22,410
6031,63,4527
6031,40,2530
6031,117,3885
6031,106,3208
6031,80,3931
6031,3,259
6031,112,1241
6031,109,1719
6031,76,3434
6031,12,1225
6031,13,3118
6032,60,3480
6032,65,1832
6032,25,1505
6032,91,2730
6032,113,4613
6032,4,2117
6032,62,3206
6032,53,2364
6032,71,3082
6032,83,4117
6032,24,586
6032,79,4400
6032,32,4121
6032,120,1098
6032,28,1916
6032,119,930
6032,95,4521
6032,56,1623
6032,77,858
6032,18,3377
6032,66,4467
6032,109,2115
6032,45,3005
6032,57,3487
6032,98,1366
6032,33,3582
6032,20,3461
6032,36,2653
6032,22,1516
6032,73,3341
6032,11,1853
6033,11,650
6033,53,895
6033,100,4126
6033,101,757
6033,120,4256
6033,13,1529
6033,49,4757
6033,4,2729
6033,84,4016
6033,92,2536
6033,69,3167
6033,98,1629
6033,18,983
6033,95,2308
6033,45,2579
6033,74,3456
6033,102,2406
6033,79,3784
6033,12,1654
6033,108,3840
6033,71,4267
6033,48,4751
6033,5,3379
6033,93,2039
6033,26,3403
6033,42,3986
6033,61,3273
6033,90,1166
6034,49,776
6034,62,2317
6034,1,4058
6034,28,1292
6034,74,2768
6034,24,2398
6034,43,1489
6034,106,4944
6034,104,2808
6034,94,3414
6034,112,1956
6034,85,4939
6034,22,274
6034,65,3151
6034,114,3100
6034,12,3003
6034,47,741
6034,108,4972
6034,19,3630
6034,117,2010
6034,87,948
6034,2,985
6034,8,3314
6034,118,1368
6035,57,4117
6035,62,1974
6035,24,4638
6035,77,2462
6035,89,2261
6035,44,2339
6035,36,3364
6035,59,2800
6035,113,890
6035,69,514
6035,105,4090
6035,114,989
6035,10,2320
6035,63,4508
6035,97,317
6035,33,2606
6035,82,4759
6035,15,2849
6035,46,4829
6035,34,900
6035,11,4357
6036,80,3250
6036,34,2694
6036,76,3166
6036,38,2749
6036,56,744
6036,120,1790
6036,16,492
6036,30,3144
6036,46,3239
6036,5,2363
6036,103,2977
6036,25,4477
6036,99,2741
6036,63,1621
6036,64,1647
6036,11,3726
6036,26,1994
6036,107,4306
6036,41,3432
6036,60,508
6036,86,607
6036,55,3183
6037,114,1983
6037,71,4467
6037,24,929
6037,25,1278
6037,112,3396
6037,111,4592
6037,91,4463
6037,31,4128
6037,110,2132
6037,107,4290
6037,85,3936
6037,15,2988
6037,105,4914
6037,29,662
6037,113,1002
6037,98,2030
6037,18,2319
6037,3,3099
6037,50,1449
6038,62,4818
6038,11,496
6038,47,4056
6038,27,4879
6038,87,1740
6038,79,3996
6038,78,4330
6038,4,3572
6038,53,1133
6038,80,2206
6038,84,3583
6038,76,3245
6038,25,2143
6038,22,4768
6038,73,3991
6038,50,2336
6038,3,4769
6038,74,3889
6038,60,4175
6038,26,3914
6038,43,4944
6038,57,3366
6038,45,4080
6038,117,3093
6038,12,4185
6038,32,1501
6038,61,2378
6038,88,2062
6039,3,4222
6039,96,1030
6039,77,801
6039,56,3557
6039,85,3858
6039,25,1963
6039,114,4508
6039,65,2998
6039,89,1800
6039,105,4676
6039,80,1354
6039,67,1168
6039,83,2612
6039,52,2772
6039,118,3938
6039,54,1795
6039,81,1521
6039,27,4180
6039,95,2977
6039,106,3411
6039,24,4341
6039,39,3584
6039,59,2445
6039,57,545
6039,51,1375
6039,68,1240
6039,20,1689
6040,39,444
6040,107,235
6040,111,2190
6040,2,3922
6040,22,314
6040,106,1035
6040,83,4007
6040,70,1306
6040,12,3930
6040,77,1510
6040,89,4001
6040,103,3514
6040,43,863
6040,5,3738
6040,42,3083
6040,87,4194
6040,17,1888
6040,117,3906
6040,13,2087
6040,58,2140
6040,86,3534
6040,113,4029
6040,27,936
6041,99,4984
6041,80,2429
6041,74,2796
6041,42,2069
6041,62,3339
6041,102,4194
6041,37,1491
6041,26,4612
6041,27,4318
6041,97,1545
6041,108,3995
6041,29,627
6041,71,260
6041,4,2421
6041,6,3573
6041,110,2157
6041,28,1362
6041,100,4843
6041,22,1285
6042,100,967
6042,24,4205
6042,59,2586
6042,98,2354
6042,20,1569
6042,56,1615
6042,49,1958
6042,46,939
6042,44,3786
6042,23,689
6042,106,802
6042,101,524
6042,21,4809
6042,18,3431
6042,48,2080
6042,119,2053
6042,66,1734
6042,33,229
6042,15,4237
6042,94,1962
6042,11,2142
6042,50,3439
6042,65,3276
6042,109,4361
6043,9,2026
6043,35,1190
6043,16,2945
6043,4,3886
6043,30,359
6043,53,2440
6043,32,3708
6043,98,2681
6043,37,4168
6043,1,3857
6043,51,1535
6043,23,2651
6043,78,3319
6043,86,627
6043,39,2471
6043,49,1974
6043,20,2367
6043,26,1573
6043,17,3699
6044,84,3536
6044,81,874
6044,12,1330
6044,43,2318
6044,61,4215
6044,8,3946
6044,91,4871
6044,45,3943
6044,94,3722
6044,56,2998
6044,18,4866
6044,96,398
6044,101,2792
6044,89,1882
6044,105,2605
6044,14,3129
6044,63,4063
6044,62,2571
6045,52,275
6045,117,4433
6045,58,308
6045,34,328
6045,100,4228
6045,50,3336
6045,43,1710
6045,75,1102
6045,90,850
6045,64,4940
6045,13,764
6045,91,1275
6045,118,1561
6045,4,4008
6045,2,3076
6045,69,4526
6045,65,4009
6045,87,4620
6045,28,2137
6045,113,2760
6045,6,464
6046,109,2979
6046,94,4737
6046,6,1144
6046,77,4240
6046,1,2062
6046,38,3473
6046,4,635
6046,105,1232
6046,113,1530
6046,9,4688
6046,92,3355
6046,39,1745
6046,93,2453
6046,57,1187
6046,21,434
6046,80,4405
6046,2,1907
6046,11,2955
6046,13,3321
6046,117,977
6047,27,1923
6047,23,959
6047,116,4070
6047,96,2304
6047,97,1589
6047,51,1814
6047,107,3229
6047,118,4551
6047,3,2803
6047,57,4902
6047,78,2739
6047,108,963
6047,40,1183
6047,32,1380
6047,99,4880
6047,73,2683
6047,2,2589
6047,61,1031
6047,6,1950
6047,79,744
6047,1,2667
6047,112,4203
6048,18,1166
6048,114,248
6048,100,4467
6048,16,4032
6048,97,4644
6048,37,325
6048,35,4922
6048,67,728
6048,38,2350
6048,47,4112
6048,96,2858
6048,6,4113
6048,8,1492
6048,98,2377
6048,49,2902
6048,57,4341
6048,14,457
6048,75,4865
6048,48,4352
6048,58,3739
6048,26,2827
6048,10,1853
6048,17,1734
6048,109,421
6049,5,3330
6049,110,3303
6049,89,2751
6049,118,2221
6049,92,3459
6049,113,727
6049,96,204
6049,17,1146
6049,56,3807
6049,14,3378
6049,46,2567
6049,77,937
6049,106,774
6049,83,2494
6049,59,1018
6049,74,465
6050,14,2367
6050,92,3445
6050,87,2178
6050,100,1180
6050,17,2263
6050,56,1468
6050,110,371
6050,19,1108
6050,36,2227
6050,55,2026
6050,51,3355
6050,23,4324
6050,15,725
6050,53,1906
6050,29,4345
6050,88,1599
6050,27,598
6050,77,2117
6050,65,3775
6050,60,3385
6050,68,2952
6051,6,4721
6051,117,2320
6051,13,2445
6051,88,209
6051,47,1534
6051,44,1090
6051,21,4038
6051,48,844
6051,68,2331
6051,53,2749
6051,28,712
6051,63,378
6051,104,707
6051,118,1944
6051,96,4257
6051,33,3567
6051,23,1531
6051,120,4115
6051,58,3329
6051,72,1719
6051,42,836
6051,93,2899
6051,92,3949
6052,29,2495
6052,108,2994
6052,8,1878
6052,60,726
6052,111,4645
6052,78,1107
6052,93,2893
6052,37,4362
6052,118,2835
6052,4,4240
6052,48,356
6052,71,4991
6052,39,4069
6052,16,2512
6052,32,2761
6052,27,913
6052,80,2762
6052,106,4692
6052,81,1625
6052,14,4495
6053,66,434
6053,28,204
6053,115,2222
6053,67,2380
6053,58,738
6053,70,3920
6053,111,790
6053,27,1096
6053,37,4750
6053,102,4406
6053,107,2766
6053,29,761
6053,60,3083
6053,18,3359
6053,24,4403
6053,10,298
6053,42,2708
6053,54,1670
6053,44,333
6053,103,1914
6053,77,2134
6054,58,2963
6054,74,2247
6054,10,4023
6054,5,2153
6054,3,1530
6054,53,3945
6054,118,3404
6054,77,1720
6054,34,2660
6054,14,1081
6054,39,3287
6054,18,4752
6054,117,2520
6054,64,1130
6054,82,4068
6054,97,4981
6054,91,1483
6054,81,3945
6054,62,2691
6055,54,594
6055,107,1996
6055,86,4640
6055,1,690
6055,13,2400
6055,52,3266
6055,44,1959
6055,63,3972
6055,92,1557
6055,83,397
6055,62,520
6055,5,1247
6055,55,2928
6055,97,1553
6055,111,3619
6055,29,1888
6055,15,2450
6055,45,3747
6055,115,2777
6055,109,2184
6055,37,1464
6055,7,834
6055,28,2949
6055,94,976
6056,29,2893
6056,82,236
6056,79,4240
6056,26,2809
6056,90,1188
6056,93,714
6056,94,1143
6056,68,3852
6056,51,4986
6056,105,4344
6056,81,855
6056,49,1308
6056,14,2448
6056,52,3615
6056,57,432
6056,91,1415
6056,104,2240
6056,16,1556
6056,72,1391
6056,120,4506
6056,40,504
6057,60,700
6057,25,2621
6057,5,2395
6057,40,1117
6057,24,2186
6057,54,3703
6057,64,4342
6057,11,2689
6057,26,2406
6057,100,928
6057,114,3864
6057,58,848
6057,43,1194
6057,47,1880
6057,107,2216
6057,55,3458
6057,92,999
6057,76,4426
6057,104,4279
6057,115,996
6057,17,4197
6057,86,4171
6057,19,553
6057,68,3178
6058,26,318
6058,71,1721
6058,23,1405
6058,30,3748
6058,5,1756
6058,42,4354
6058,6,2827
6058,108,2585
6058,87,1586
6058,102,2757
6058,47,4554
6058,100,3388
6058,16,1611
6058,3,1702
6058,18,4058
6058,17,3540
6058,59,4750
6059,28,1722
6059,38,320
6059,20,2853
6059,33,2766
6059,65,4947
6059,50,1909
6059,32,4858
6059,74,370
6059,101,4347
6059,120,4243
6059,90,2704
6059,7,3445
6059,104,2972
6059,9,1386
6059,16,1484
6059,59,4565
6059,30,4209
6059,100,4135
6059,116,3970
6059,31,4023
6059,110,806
6059,106,381
6059,37,3945
6060,101,2131
